ctuid,ct_code,GEO_NAME,population_2021,total_private_dwellings,total_households,median_household_income,median_aftertax_income,renter_share,owner_households,renter_households,home_price,annual_rent,median_monthly_shelter_owned,median_monthly_shelter_rented,median_dwelling_value
2021S05075350516.44,5350516.44,5350516.44,5237.0,1574.0,1530.0,120000.0,103000.0,0.3016393442622951,1070.0,460.0,950000.0,29760.0,1640.0,2480.0,950000.0
2021S05075350516.47,5350516.47,5350516.47,5083.0,1379.0,1355.0,144000.0,122000.0,0.11070110701107011,1200.0,150.0,1000000.0,33120.0,2260.0,2760.0,1000000.0
2021S05075350516.48,5350516.48,5350516.48,6541.0,1707.0,1645.0,130000.0,111000.0,0.24382716049382716,1220.0,395.0,1000000.0,32880.0,2680.0,2740.0,1000000.0
2021S05075350516.50,5350516.50,5350516.50,3934.0,1051.0,1035.0,131000.0,114000.0,0.1650485436893204,860.0,170.0,900000.0,31920.0,2240.0,2660.0,900000.0
2021S05075350516.51,5350516.51,5350516.51,4543.0,1272.0,1250.0,130000.0,112000.0,0.1593625498007968,1055.0,200.0,1000000.0,32400.0,2260.0,2700.0,1000000.0
2021S05075350516.52,5350516.52,5350516.52,4704.0,1259.0,1240.0,134000.0,117000.0,0.11646586345381527,1100.0,145.0,1000000.0,33120.0,2320.0,2760.0,1000000.0
2021S05075350516.53,5350516.53,5350516.53,2656.0,660.0,650.0,178000.0,152000.0,0.06923076923076923,605.0,45.0,1450000.0,37200.0,2520.0,3100.0,1450000.0
2021S05075350516.54,5350516.54,5350516.54,4518.0,1484.0,1440.0,99000.0,86000.0,0.3391003460207612,955.0,490.0,800000.0,26400.0,2100.0,2200.0,800000.0
2021S05075350516.55,5350516.55,5350516.55,4674.0,1276.0,1250.0,128000.0,111000.0,0.1843137254901961,1035.0,235.0,1000000.0,29280.0,2320.0,2440.0,1000000.0
2021S05075350517.00,5350517.00,5350517.00,1710.0,593.0,580.0,122000.0,105000.0,0.21367521367521367,455.0,125.0,1300000.0,20400.0,1660.0,1700.0,1300000.0
2021S05075350518.00,5350518.00,5350518.00,4328.0,1646.0,1595.0,73500.0,67000.0,0.5956112852664577,645.0,950.0,900000.0,14400.0,1560.0,1200.0,900000.0
2021S05075350519.00,5350519.00,5350519.00,3975.0,1343.0,1280.0,101000.0,89000.0,0.28346456692913385,910.0,360.0,900000.0,18600.0,1740.0,1550.0,900000.0
2021S05075350520.01,5350520.01,5350520.01,5179.0,1721.0,1630.0,94000.0,85000.0,0.24620060790273557,1240.0,405.0,800000.0,17040.0,1660.0,1420.0,800000.0
2021S05075350520.02,5350520.02,5350520.02,7509.0,2889.0,2740.0,88000.0,77500.0,0.2737226277372263,1990.0,750.0,800000.0,22080.0,1210.0,1840.0,800000.0
2021S05075350520.05,5350520.05,5350520.05,3581.0,1320.0,1255.0,89000.0,78500.0,0.3493975903614458,815.0,435.0,800000.0,15600.0,1560.0,1300.0,800000.0
2021S05075350520.07,5350520.07,5350520.07,4929.0,2014.0,1925.0,73000.0,65500.0,0.5850515463917526,800.0,1135.0,500000.0,20160.0,1700.0,1680.0,500000.0
2021S05075350520.08,5350520.08,5350520.08,6094.0,2354.0,2300.0,95000.0,83000.0,0.33043478260869563,1535.0,760.0,800000.0,13560.0,2000.0,1130.0,800000.0
2021S05075350520.09,5350520.09,5350520.09,7166.0,3394.0,3235.0,78000.0,68000.0,0.4250386398763524,1860.0,1375.0,516000.0,24000.0,1600.0,2000.0,516000.0
2021S05075350520.11,5350520.11,5350520.11,4856.0,2383.0,2225.0,82000.0,72000.0,0.3721973094170404,1400.0,830.0,552000.0,23760.0,1840.0,1980.0,552000.0
2021S05075350520.12,5350520.12,5350520.12,5010.0,2205.0,1955.0,76500.0,67000.0,0.49743589743589745,975.0,970.0,552000.0,26400.0,1780.0,2200.0,552000.0
2021S05075350521.01,5350521.01,5350521.01,5504.0,2382.0,2265.0,79500.0,71000.0,0.4966887417218543,1140.0,1125.0,500000.0,20640.0,1520.0,1720.0,500000.0
2021S05075350521.02,5350521.02,5350521.02,3404.0,1201.0,1170.0,105000.0,92000.0,0.11715481171548117,1055.0,140.0,900000.0,23040.0,1470.0,1920.0,900000.0
2021S05075350521.03,5350521.03,5350521.03,4787.0,1527.0,1495.0,99000.0,89000.0,0.19269102990033224,1215.0,290.0,600000.0,20400.0,1960.0,1700.0,600000.0
2021S05075350521.04,5350521.04,5350521.04,6542.0,2348.0,2300.0,91000.0,81000.0,0.29295154185022027,1610.0,665.0,800000.0,18840.0,1600.0,1570.0,800000.0
2021S05075350521.05,5350521.05,5350521.05,4248.0,1810.0,1750.0,72500.0,65500.0,0.47701149425287354,910.0,830.0,600000.0,13920.0,1720.0,1160.0,600000.0
2021S05075350521.06,5350521.06,5350521.06,5540.0,2481.0,2370.0,70500.0,62400.0,0.7389473684210527,625.0,1755.0,552000.0,20400.0,1530.0,1700.0,552000.0
2021S05075350522.00,5350522.00,5350522.00,6034.0,2215.0,2150.0,96000.0,85000.0,0.2186046511627907,1675.0,470.0,900000.0,18120.0,1110.0,1510.0,900000.0
2021S05075350523.00,5350523.00,5350523.00,6084.0,2569.0,2470.0,77000.0,69000.0,0.5384615384615384,1140.0,1330.0,900000.0,19440.0,1250.0,1620.0,900000.0
2021S05075350524.01,5350524.01,5350524.01,4658.0,1680.0,1660.0,94000.0,83000.0,0.21580547112462006,1290.0,355.0,750000.0,13200.0,1720.0,1100.0,750000.0
2021S05075350524.02,5350524.02,5350524.02,3569.0,1598.0,1545.0,75000.0,66500.0,0.43086816720257237,885.0,670.0,650000.0,16800.0,1250.0,1400.0,650000.0
2021S05075350525.01,5350525.01,5350525.01,3274.0,1155.0,1130.0,84000.0,75000.0,0.45045045045045046,605.0,500.0,850000.0,17400.0,1280.0,1450.0,850000.0
2021S05075350525.02,5350525.02,5350525.02,4207.0,1735.0,1630.0,68000.0,62400.0,0.6121212121212121,635.0,1010.0,900000.0,16800.0,850.0,1400.0,900000.0
2021S05075350526.01,5350526.01,5350526.01,5810.0,2028.0,1960.0,81000.0,73500.0,0.5459183673469388,890.0,1070.0,700000.0,17280.0,1570.0,1440.0,700000.0
2021S05075350526.02,5350526.02,5350526.02,3502.0,1399.0,1325.0,81000.0,72500.0,0.6940298507462687,415.0,930.0,1100000.0,16200.0,2100.0,1350.0,1100000.0
2021S05075350527.02,5350527.02,5350527.02,4904.0,1814.0,1760.0,97000.0,87000.0,0.22727272727272727,1355.0,400.0,1000000.0,18960.0,1110.0,1580.0,1000000.0
2021S05075350527.04,5350527.04,5350527.04,5615.0,2158.0,2100.0,116000.0,99000.0,0.2644230769230769,1530.0,550.0,1000000.0,19200.0,1580.0,1600.0,1000000.0
2021S05075350527.05,5350527.05,5350527.05,5369.0,2094.0,2040.0,99000.0,86000.0,0.18382352941176472,1660.0,375.0,1000000.0,15480.0,1050.0,1290.0,1000000.0
2021S05075350527.06,5350527.06,5350527.06,3606.0,1269.0,1235.0,109000.0,96000.0,0.18442622950819673,995.0,225.0,990000.0,14640.0,860.0,1220.0,990000.0
2021S05075350527.07,5350527.07,5350527.07,4775.0,1693.0,1655.0,92000.0,81000.0,0.37237237237237236,1050.0,620.0,850000.0,15000.0,1200.0,1250.0,850000.0
2021S05075350527.08,5350527.08,5350527.08,4069.0,1333.0,1295.0,114000.0,100000.0,0.12156862745098039,1120.0,155.0,950000.0,20400.0,1090.0,1700.0,950000.0
2021S05075350527.09,5350527.09,5350527.09,3312.0,1108.0,1085.0,112000.0,98000.0,0.22171945701357465,860.0,245.0,1000000.0,15840.0,1620.0,1320.0,1000000.0
2021S05075350527.10,5350527.10,5350527.10,4657.0,2566.0,2380.0,67500.0,60000.0,0.605427974947808,945.0,1450.0,548000.0,23520.0,1780.0,1960.0,548000.0
2021S05075350527.11,5350527.11,5350527.11,10056.0,4992.0,4525.0,73500.0,65000.0,0.4866962305986696,2315.0,2195.0,600000.0,24000.0,1820.0,2000.0,600000.0
2021S05075350527.12,5350527.12,5350527.12,4671.0,1740.0,1675.0,94000.0,83000.0,0.24624624624624625,1250.0,410.0,800000.0,22320.0,1570.0,1860.0,800000.0
2021S05075350527.13,5350527.13,5350527.13,4060.0,2013.0,1875.0,79500.0,69000.0,0.5052910052910053,935.0,955.0,552000.0,25200.0,2100.0,2100.0,552000.0
2021S05075350528.01,5350528.01,5350528.01,5534.0,1780.0,1730.0,114000.0,100000.0,0.21159420289855072,1365.0,365.0,1100000.0,13200.0,1520.0,1100.0,1100000.0
2021S05075350528.11,5350528.11,5350528.11,5232.0,2615.0,2480.0,73000.0,65000.0,0.22023809523809523,1970.0,555.0,548000.0,24240.0,1500.0,2020.0,548000.0
2021S05075350528.12,5350528.12,5350528.12,5477.0,1589.0,1515.0,135000.0,118000.0,0.09868421052631579,1365.0,150.0,1200000.0,18000.0,1410.0,1500.0,1200000.0
2021S05075350528.13,5350528.13,5350528.13,3397.0,991.0,965.0,149000.0,126000.0,0.10106382978723404,850.0,95.0,1250000.0,25680.0,1550.0,2140.0,1250000.0
2021S05075350528.15,5350528.15,5350528.15,4194.0,1212.0,1180.0,127000.0,111000.0,0.1859504132231405,985.0,225.0,1000000.0,18480.0,1140.0,1540.0,1000000.0
2021S05075350528.16,5350528.16,5350528.16,5079.0,1439.0,1405.0,123000.0,107000.0,0.14893617021276595,1200.0,210.0,980000.0,17280.0,1880.0,1440.0,980000.0
2021S05075350528.18,5350528.18,5350528.18,6633.0,1944.0,1905.0,127000.0,111000.0,0.21842105263157896,1485.0,415.0,1000000.0,27360.0,1590.0,2280.0,1000000.0
2021S05075350528.19,5350528.19,5350528.19,5068.0,1623.0,1565.0,111000.0,98000.0,0.15286624203821655,1330.0,240.0,900000.0,19680.0,1780.0,1640.0,900000.0
2021S05075350528.20,5350528.20,5350528.20,5726.0,1837.0,1730.0,105000.0,93000.0,0.15988372093023256,1440.0,275.0,920000.0,12240.0,1880.0,1020.0,920000.0
2021S05075350528.21,5350528.21,5350528.21,4781.0,1551.0,1475.0,77500.0,70500.0,0.4358108108108108,840.0,645.0,600000.0,13440.0,1860.0,1120.0,600000.0
2021S05075350528.22,5350528.22,5350528.22,6329.0,1866.0,1735.0,96000.0,86000.0,0.2658959537572254,1275.0,460.0,800000.0,14400.0,2000.0,1200.0,800000.0
2021S05075350528.24,5350528.24,5350528.24,4983.0,1570.0,1510.0,117000.0,104000.0,0.16225165562913907,1265.0,245.0,1000000.0,23040.0,1450.0,1920.0,1000000.0
