ctuid,ct_code,GEO_NAME,population_2021,total_private_dwellings,total_households,median_household_income,median_aftertax_income,renter_share,owner_households,renter_households,home_price,annual_rent,median_monthly_shelter_owned,median_monthly_shelter_rented,median_dwelling_value,population_2016,occupied_dwellings_2016,median_household_income_2016,renter_share_2016,home_price_2016,annual_rent_2016,units_2021,units_2016,delta_units,income_growth,rent_growth,home_price_growth,renter_share_change,dev_occurred
2021S05075350274.01,5350274.01,5350274.01,4712.0,1800.0,1690.0,103000.0,90000.0,0.5045592705167173,820.0,830.0,2800000.0,19200.0,1800.0,1600.0,2800000.0,4900.0,1756.0,83866.0,0.4956772334293948,2006811.0,15624.0,1800.0,1756.0,44.0,0.22814966732644934,0.22887864823348694,0.39524848129694323,0.008882037087322547,1
2021S05075350274.02,5350274.02,5350274.02,4558.0,2061.0,1945.0,107000.0,89000.0,0.3768844221105528,1240.0,750.0,1500000.0,21120.0,1900.0,1760.0,1500000.0,4738.0,1964.0,92032.0,0.3148614609571788,1001580.0,17148.0,2061.0,1964.0,97.0,0.16263908205841446,0.23163051084674596,0.49763373869286526,0.06202296115337397,1
2021S05075350275.00,5350275.00,5350275.00,5567.0,2422.0,2295.0,139000.0,113000.0,0.36538461538461536,1485.0,855.0,2500000.0,19920.0,2240.0,1660.0,2500000.0,5836.0,2347.0,125397.0,0.35355648535564854,1600885.0,16728.0,2422.0,2347.0,75.0,0.10847946920580237,0.1908177905308465,0.5616362199658314,0.011828130028966821,1
2021S05075350276.01,5350276.01,5350276.01,6317.0,2605.0,2490.0,105000.0,89000.0,0.3524590163934426,1575.0,860.0,2000000.0,15000.0,1660.0,1250.0,2000000.0,6446.0,2642.0,84480.0,0.35,1296890.0,12600.0,2605.0,2642.0,-37.0,0.24289772727272727,0.19047619047619047,0.5421508377734426,0.002459016393442648,0
2021S05075350276.02,5350276.02,5350276.02,6567.0,2512.0,2355.0,164000.0,131000.0,0.2584745762711864,1750.0,610.0,2300000.0,17160.0,1800.0,1430.0,2300000.0,6870.0,2398.0,145237.0,0.21694214876033058,1504018.0,12864.0,2512.0,2398.0,114.0,0.1291888430634067,0.333955223880597,0.5292370171101676,0.04153242751085584,1
2021S05075350277.00,5350277.00,5350277.00,3925.0,1323.0,1195.0,170000.0,142000.0,0.27615062761506276,865.0,330.0,2500000.0,17760.0,2140.0,1480.0,2500000.0,4084.0,1220.0,145920.0,0.2625,1747107.0,15384.0,1323.0,1220.0,103.0,0.1650219298245614,0.1544461778471139,0.43093697180539026,0.01365062761506275,1
2021S05075350278.00,5350278.00,5350278.00,7734.0,2972.0,2790.0,93000.0,83000.0,0.5148148148148148,1310.0,1390.0,1800000.0,16080.0,1640.0,1340.0,1800000.0,7734.0,2679.0,73440.0,0.5246212121212122,1101864.0,14376.0,2972.0,2679.0,293.0,0.26633986928104575,0.11853088480801335,0.633595434645292,-0.009806397306397319,1
2021S05075350279.01,5350279.01,5350279.01,4135.0,1668.0,1565.0,91000.0,81000.0,0.3611111111111111,1035.0,585.0,1300000.0,18000.0,1020.0,1500.0,1300000.0,4028.0,1523.0,72576.0,0.3108974358974359,898450.0,13752.0,1668.0,1523.0,145.0,0.25385802469135804,0.3089005235602094,0.4469363904502198,0.0502136752136752,1
2021S05075350279.02,5350279.02,5350279.02,6140.0,2375.0,2260.0,74500.0,67000.0,0.4557522123893805,1230.0,1030.0,900000.0,15000.0,1150.0,1250.0,900000.0,6503.0,2117.0,60316.0,0.40189125295508277,599508.0,13164.0,2375.0,2117.0,258.0,0.23516148285695337,0.13947128532360983,0.5012310094277307,0.05386095943429775,1
2021S05075350280.00,5350280.00,5350280.00,7217.0,3002.0,2875.0,70000.0,63600.0,0.6539130434782608,990.0,1880.0,950000.0,15480.0,1040.0,1290.0,950000.0,7333.0,2920.0,50880.0,0.6575342465753424,648025.0,12780.0,3002.0,2920.0,82.0,0.3757861635220126,0.2112676056338028,0.4659928243509124,-0.0036212030970815823,1
2021S05075350281.01,5350281.01,5350281.01,6403.0,2333.0,2225.0,74000.0,68000.0,0.5033860045146726,1105.0,1115.0,900000.0,12720.0,1620.0,1060.0,900000.0,6484.0,2256.0,53988.0,0.5077951002227171,598268.0,11184.0,2333.0,2256.0,77.0,0.37067496480699413,0.13733905579399142,0.5043425354523391,-0.004409095708044486,1
2021S05075350281.02,5350281.02,5350281.02,3921.0,1339.0,1295.0,79000.0,72500.0,0.5977011494252874,525.0,780.0,500000.0,16920.0,1620.0,1410.0,500000.0,3940.0,1306.0,56960.0,0.6060606060606061,276046.0,14688.0,1339.0,1306.0,33.0,0.386938202247191,0.15196078431372548,0.8112923208450765,-0.008359456635318674,1
2021S05075350282.00,5350282.00,5350282.00,4588.0,1676.0,1585.0,104000.0,90000.0,0.14511041009463724,1355.0,230.0,900000.0,19200.0,1270.0,1600.0,900000.0,4480.0,1607.0,82016.0,0.1337579617834395,600934.0,15852.0,1676.0,1607.0,69.0,0.2680452594615685,0.21120363361090083,0.49766862916726295,0.01135244831119775,1
2021S05075350283.01,5350283.01,5350283.01,5153.0,1927.0,1845.0,69000.0,63200.0,0.7180851063829787,530.0,1350.0,1000000.0,14160.0,1110.0,1180.0,1000000.0,5399.0,1938.0,48256.0,0.710594315245478,648905.0,12060.0,1927.0,1938.0,-11.0,0.4298740053050398,0.17412935323383086,0.5410576278499934,0.00749079113750073,0
2021S05075350283.02,5350283.02,5350283.02,4390.0,1768.0,1675.0,58400.0,55600.0,0.5152439024390244,795.0,845.0,1000000.0,6672.0,880.0,556.0,1000000.0,4542.0,1712.0,40928.0,0.52046783625731,750056.0,5760.0,1768.0,1712.0,56.0,0.42689601250977327,0.15833333333333333,0.3332337852107043,-0.005223933818285564,1
2021S05075350284.00,5350284.00,5350284.00,6762.0,2566.0,2405.0,81000.0,73000.0,0.5010309278350515,1220.0,1215.0,1000000.0,15480.0,880.0,1290.0,1000000.0,6840.0,2349.0,62320.0,0.4840085287846482,700412.0,13044.0,2566.0,2349.0,217.0,0.29974326059050066,0.18675252989880406,0.42773110683426324,0.01702239905040337,1
2021S05075350285.00,5350285.00,5350285.00,3278.0,1257.0,1195.0,86000.0,78500.0,0.3617021276595745,750.0,425.0,1000000.0,15120.0,1030.0,1260.0,1000000.0,3271.0,1207.0,65376.0,0.3512396694214876,700349.0,12324.0,1257.0,1207.0,50.0,0.3154674498286833,0.22687439143135346,0.4278595386014687,0.010462458238086891,1
2021S05075350286.00,5350286.00,5350286.00,6768.0,3230.0,3010.0,78000.0,68500.0,0.523728813559322,1405.0,1545.0,650000.0,20880.0,1760.0,1740.0,650000.0,4273.0,1704.0,60928.0,0.4264264264264264,696571.0,14688.0,3230.0,1704.0,1526.0,0.2801995798319328,0.4215686274509804,-0.06685750626999976,0.09730238713289557,1
2021S05075350287.02,5350287.02,5350287.02,6471.0,2392.0,2245.0,80000.0,72000.0,0.6688741721854304,745.0,1515.0,900000.0,15600.0,1210.0,1300.0,900000.0,6732.0,2246.0,57145.0,0.6703786191536748,600083.0,14148.0,2392.0,2246.0,146.0,0.3999475019686762,0.10262934690415607,0.49979252870019647,-0.0015044469682443662,1
2021S05075350287.03,5350287.03,5350287.03,2699.0,1236.0,1150.0,54800.0,50800.0,0.6371681415929203,410.0,720.0,572000.0,9300.0,1310.0,775.0,572000.0,3432.0,1305.0,42470.0,0.6551724137931034,341853.0,7212.0,1236.0,1305.0,-69.0,0.2903225806451613,0.2895174708818636,0.6732338168745046,-0.01800427220018308,0
2021S05075350287.04,5350287.04,5350287.04,4551.0,2059.0,1985.0,72000.0,64000.0,0.48668280871670705,1065.0,1005.0,900000.0,12720.0,1800.0,1060.0,900000.0,4474.0,2017.0,55022.0,0.5109489051094891,500858.0,11916.0,2059.0,2017.0,42.0,0.3085674820980699,0.06747230614300101,0.7969164913009276,-0.024266096392782044,1
2021S05075350288.00,5350288.00,5350288.00,11027.0,4955.0,4610.0,83000.0,73500.0,0.49891540130151846,2310.0,2300.0,1000000.0,17400.0,1880.0,1450.0,1000000.0,9970.0,4002.0,68218.0,0.49812734082397003,800911.0,13260.0,4955.0,4002.0,953.0,0.21668767773901315,0.31221719457013575,0.24857818159570788,0.0007880604775484246,1
2021S05075350289.00,5350289.00,5350289.00,4885.0,1921.0,1830.0,86000.0,75500.0,0.38461538461538464,1125.0,700.0,1000000.0,16560.0,1100.0,1380.0,1000000.0,4713.0,1725.0,63616.0,0.41228070175438597,753503.0,13368.0,1921.0,1725.0,196.0,0.3518611670020121,0.23877917414721722,0.327134729390593,-0.027665317139001333,1
2021S05075350290.01,5350290.01,5350290.01,3748.0,1530.0,1445.0,68000.0,61200.0,0.7167832167832168,400.0,1025.0,950000.0,13680.0,1010.0,1140.0,950000.0,3620.0,1475.0,48491.0,0.7628865979381443,551958.0,11544.0,1530.0,1475.0,55.0,0.402322080386051,0.18503118503118504,0.7211454494726048,-0.046103381154927514,1
2021S05075350290.02,5350290.02,5350290.02,1652.0,797.0,755.0,78000.0,67000.0,0.3096774193548387,530.0,240.0,500000.0,18960.0,1820.0,1580.0,500000.0,1534.0,717.0,59840.0,0.3624161073825503,348998.0,16572.0,797.0,717.0,80.0,0.303475935828877,0.14409847936278058,0.4326729666072585,-0.05273868802771159,1
2021S05075350291.02,5350291.02,5350291.02,4881.0,2038.0,1930.0,68000.0,62400.0,0.5,965.0,965.0,1000000.0,12600.0,830.0,1050.0,1000000.0,4947.0,1927.0,52629.0,0.45454545454545453,600515.0,10824.0,2038.0,1927.0,111.0,0.292063311102244,0.164079822616408,0.6652373379515916,0.04545454545454547,1
2021S05075350291.03,5350291.03,5350291.03,2721.0,1154.0,1105.0,74500.0,67500.0,0.5357142857142857,525.0,600.0,900000.0,15840.0,870.0,1320.0,900000.0,2302.0,903.0,57152.0,0.553763440860215,697003.0,12744.0,1154.0,903.0,251.0,0.3035414333706607,0.24293785310734464,0.2912426488838642,-0.018049155145929308,1
2021S05075350291.04,5350291.04,5350291.04,1572.0,685.0,650.0,70500.0,62400.0,0.5967741935483871,250.0,370.0,900000.0,15000.0,1040.0,1250.0,900000.0,1585.0,654.0,54144.0,0.578125,552011.0,13152.0,685.0,654.0,31.0,0.3020833333333333,0.14051094890510948,0.6304022927079351,0.018649193548387122,1
2021S05075350292.00,5350292.00,5350292.00,8580.0,2936.0,2790.0,79000.0,72500.0,0.517921146953405,1345.0,1445.0,850000.0,16440.0,2040.0,1370.0,850000.0,6721.0,2247.0,61248.0,0.45434298440979953,550122.0,12480.0,2936.0,2247.0,689.0,0.2898380355276907,0.3173076923076923,0.545111811561799,0.06357816254360543,1
2021S05075350293.00,5350293.00,5350293.00,6808.0,2410.0,2325.0,99000.0,86000.0,0.2145922746781116,1830.0,500.0,900000.0,15600.0,1960.0,1300.0,900000.0,6242.0,2103.0,77133.0,0.20327102803738317,600580.0,13632.0,2410.0,2103.0,307.0,0.2834973357706818,0.1443661971830986,0.49855140031303075,0.011321246640728422,1
2021S05075350294.01,5350294.01,5350294.01,4177.0,1580.0,1525.0,76500.0,69500.0,0.6026490066225165,600.0,910.0,1000000.0,15120.0,850.0,1260.0,1000000.0,4386.0,1547.0,59548.0,0.5819935691318328,698466.0,13344.0,1580.0,1547.0,33.0,0.28467790689863637,0.13309352517985612,0.43170891639678954,0.02065543749068377,1
2021S05075350294.02,5350294.02,5350294.02,4449.0,1442.0,1385.0,91000.0,82000.0,0.176056338028169,1170.0,250.0,800000.0,12000.0,1460.0,1000.0,800000.0,4504.0,1384.0,71885.0,0.17279411764705882,499737.0,11100.0,1442.0,1384.0,58.0,0.2659108297975934,0.08108108108108109,0.6008420429145731,0.0032622203811101813,1
2021S05075350295.00,5350295.00,5350295.00,5481.0,2030.0,1955.0,80000.0,72500.0,0.565989847715736,855.0,1115.0,900000.0,13800.0,1100.0,1150.0,900000.0,5180.0,1907.0,58086.0,0.5710526315789474,600105.0,11868.0,2030.0,1907.0,123.0,0.377268188548015,0.16279069767441862,0.49973754592946235,-0.005062783863211351,1
2021S05075350296.00,5350296.00,5350296.00,1744.0,689.0,655.0,105000.0,91000.0,0.42857142857142855,385.0,285.0,900000.0,25920.0,2640.0,2160.0,900000.0,64.0,19.0,,0.0,0.0,0.0,689.0,19.0,670.0,,25920.0,900000.0,0.42857142857142855,1
2021S05075350297.01,5350297.01,5350297.01,7239.0,3069.0,2925.0,85000.0,76000.0,0.5247863247863248,1390.0,1535.0,800000.0,18480.0,1760.0,1540.0,800000.0,7313.0,3027.0,62613.0,0.543801652892562,519542.0,14748.0,3069.0,3027.0,42.0,0.3575455576318017,0.2530512611879577,0.5398177625678001,-0.019015328106237184,1
2021S05075350297.02,5350297.02,5350297.02,6646.0,2684.0,2545.0,97000.0,84000.0,0.37721021611001965,1590.0,960.0,1290000.0,18000.0,1740.0,1500.0,1290000.0,6502.0,2552.0,71744.0,0.3972602739726027,899578.0,13428.0,2684.0,2552.0,132.0,0.3520294380017841,0.34048257372654156,0.4340057226833026,-0.02005005786258307,1
2021S05075350298.00,5350298.00,5350298.00,4561.0,1612.0,1535.0,121000.0,104000.0,0.46774193548387094,820.0,725.0,2000000.0,19080.0,2540.0,1590.0,2000000.0,4661.0,1566.0,99328.0,0.48881789137380194,1395067.0,16704.0,1612.0,1566.0,46.0,0.2181862113402062,0.14224137931034483,0.433622901265674,-0.021075955889930997,1
2021S05075350299.01,5350299.01,5350299.01,6289.0,2375.0,2240.0,119000.0,102000.0,0.3624161073825503,1420.0,810.0,1900000.0,18720.0,1740.0,1560.0,1900000.0,6256.0,2207.0,103552.0,0.3197278911564626,1350212.0,15636.0,2375.0,2207.0,168.0,0.14918108776266997,0.19723714504988488,0.4071864270203494,0.042688216226087705,1
2021S05075350299.02,5350299.02,5350299.02,5130.0,3025.0,2785.0,78500.0,68000.0,0.4720720720720721,1460.0,1310.0,700000.0,24720.0,1600.0,2060.0,700000.0,5247.0,2815.0,61227.0,0.4511545293072824,420674.0,20520.0,3025.0,2815.0,210.0,0.2821140999885671,0.2046783625730994,0.6639963487165834,0.020917542764789687,1
2021S05075350301.01,5350301.01,5350301.01,2863.0,1085.0,1055.0,104000.0,90000.0,0.4549763033175355,570.0,480.0,1500000.0,17160.0,1340.0,1430.0,1500000.0,2915.0,1071.0,83499.0,0.431924882629108,1002374.0,13620.0,1085.0,1071.0,14.0,0.24552389848980227,0.2599118942731278,0.4964474337921774,0.023051420688427526,1
2021S05075350301.03,5350301.03,5350301.03,8324.0,3779.0,3495.0,77000.0,67500.0,0.6771428571428572,1130.0,2370.0,600000.0,22800.0,1960.0,1900.0,600000.0,6949.0,2789.0,51474.0,0.7184115523465704,321027.0,17700.0,3779.0,2789.0,990.0,0.4959008431441116,0.288135593220339,0.8690016727564971,-0.041268695203713235,1
2021S05075350301.04,5350301.04,5350301.04,8766.0,4256.0,3960.0,76500.0,67000.0,0.5878634639696586,1635.0,2325.0,600000.0,22320.0,1920.0,1860.0,600000.0,5859.0,2502.0,54101.0,0.6190476190476191,310575.0,16848.0,4256.0,2502.0,1754.0,0.4140219219607771,0.3247863247863248,0.9319005071238832,-0.031184155077960463,1
2021S05075350302.01,5350302.01,5350302.01,6114.0,2409.0,2345.0,93000.0,82000.0,0.14957264957264957,1995.0,350.0,900000.0,20880.0,1110.0,1740.0,900000.0,6253.0,2358.0,77995.0,0.14861995753715498,649055.0,17772.0,2409.0,2358.0,51.0,0.19238412718764022,0.174881836596894,0.38663133324602694,0.0009526920354945845,1
2021S05075350302.02,5350302.02,5350302.02,5867.0,2068.0,1995.0,87000.0,78500.0,0.42493638676844786,1130.0,835.0,1000000.0,19080.0,1080.0,1590.0,1000000.0,6140.0,2037.0,64619.0,0.3643031784841076,750780.0,16212.0,2068.0,2037.0,31.0,0.34635323975920396,0.17690599555884529,0.3319481073017395,0.06063320828434027,1
2021S05075350302.03,5350302.03,5350302.03,3267.0,1187.0,1105.0,86000.0,78500.0,0.2599118942731278,840.0,295.0,950000.0,17400.0,1560.0,1450.0,950000.0,3425.0,1124.0,64154.0,0.21875,717394.0,11388.0,1187.0,1124.0,63.0,0.34052436325092744,0.5279241306638567,0.32423744831989115,0.041161894273127775,1
2021S05075350303.00,5350303.00,5350303.00,6080.0,2470.0,2290.0,75000.0,67500.0,0.7288888888888889,610.0,1640.0,800000.0,18120.0,1700.0,1510.0,800000.0,5355.0,1819.0,53888.0,0.7707182320441989,850088.0,15036.0,2470.0,1819.0,651.0,0.39177553444180524,0.20510774142059057,-0.058920958771327206,-0.04182934315530995,1
2021S05075350304.01,5350304.01,5350304.01,4404.0,1619.0,1575.0,75500.0,69000.0,0.8709677419354839,195.0,1350.0,755000.0,17880.0,1130.0,1490.0,755000.0,4541.0,1610.0,51627.0,0.8990825688073395,550024.0,14880.0,1619.0,1610.0,9.0,0.46241307842795437,0.20161290322580644,0.37266737451456666,-0.028114826871855625,0
2021S05075350304.02,5350304.02,5350304.02,4595.0,1884.0,1815.0,111000.0,94000.0,0.1643835616438356,1525.0,300.0,1100000.0,27360.0,1270.0,2280.0,1100000.0,4777.0,1832.0,95573.0,0.12569832402234637,897208.0,21336.0,1884.0,1832.0,52.0,0.16141588105427265,0.2823397075365579,0.22602562616472435,0.03868523762148923,1
2021S05075350304.03,5350304.03,5350304.03,2484.0,868.0,850.0,116000.0,100000.0,0.18674698795180722,680.0,155.0,850000.0,30480.0,1760.0,2540.0,850000.0,2898.0,968.0,86187.0,0.2670157068062827,549906.0,21012.0,868.0,968.0,-100.0,0.34591063617482914,0.45059965733866364,0.5457187228362665,-0.08026871885447551,0
2021S05075350304.04,5350304.04,5350304.04,3482.0,1412.0,1320.0,76500.0,69000.0,0.846441947565543,205.0,1130.0,695000.0,19440.0,1680.0,1620.0,695000.0,3724.0,1404.0,55296.0,0.8626760563380281,448699.0,15708.0,1412.0,1404.0,8.0,0.3834635416666667,0.23758594346829642,0.5489225516437523,-0.0162341087724851,0
2021S05075350304.05,5350304.05,5350304.05,2686.0,1111.0,1065.0,89000.0,78500.0,0.14414414414414414,950.0,160.0,870000.0,28800.0,1510.0,2400.0,870000.0,2847.0,1096.0,74547.0,0.10454545454545454,501189.0,23052.0,1111.0,1096.0,15.0,0.1938776879015923,0.2493492972410203,0.7358720961553425,0.039598689598689604,1
2021S05075350304.06,5350304.06,5350304.06,5725.0,2232.0,2165.0,85000.0,75500.0,0.21658986175115208,1700.0,470.0,700000.0,22560.0,1440.0,1880.0,700000.0,5807.0,2207.0,65371.0,0.19954648526077098,479309.0,18048.0,2232.0,2207.0,25.0,0.30027076226461274,0.25,0.46043575230175104,0.017043376490381096,1
2021S05075350305.01,5350305.01,5350305.01,4421.0,1674.0,1600.0,132000.0,111000.0,0.12618296529968454,1385.0,200.0,2000000.0,34800.0,1620.0,2900.0,2000000.0,4451.0,1564.0,123648.0,0.05501618122977346,1503863.0,35088.0,1674.0,1564.0,110.0,0.06754658385093168,-0.008207934336525308,0.32990837596243805,0.07116678406991107,1
2021S05075350305.03,5350305.03,5350305.03,4766.0,2300.0,2130.0,86000.0,74500.0,0.6018518518518519,855.0,1300.0,1000000.0,23280.0,1960.0,1940.0,1000000.0,4914.0,2178.0,67584.0,0.5950226244343891,800155.0,20148.0,2300.0,2178.0,122.0,0.2724905303030303,0.15544967242406194,0.24975785941473838,0.006829227417462724,1
2021S05075350306.01,5350306.01,5350306.01,4612.0,1601.0,1510.0,95000.0,85000.0,0.2508250825082508,1140.0,380.0,2000000.0,12000.0,1860.0,1000.0,2000000.0,4574.0,1478.0,75410.0,0.18493150684931506,1604767.0,9636.0,1601.0,1478.0,123.0,0.2597798700437608,0.24533001245330013,0.24628684413375898,0.06589357565893575,1
2021S05075350306.02,5350306.02,5350306.02,4686.0,1846.0,1720.0,104000.0,89000.0,0.2046783625730994,1360.0,350.0,2000000.0,25200.0,1700.0,2100.0,2000000.0,4793.0,1714.0,87637.0,0.1994219653179191,1499631.0,20448.0,1846.0,1714.0,132.0,0.1867133744879446,0.2323943661971831,0.3336614140411875,0.005256397255180317,1
2021S05075350307.03,5350307.03,5350307.03,4957.0,2546.0,2340.0,69000.0,62000.0,0.4231578947368421,1370.0,1005.0,700000.0,25200.0,1470.0,2100.0,700000.0,5039.0,2238.0,49262.0,0.3915929203539823,449996.0,22188.0,2546.0,2238.0,308.0,0.4006739474645772,0.1357490535424554,0.5555693828389585,0.03156497438285982,1
2021S05075350307.04,5350307.04,5350307.04,6919.0,3889.0,3385.0,79000.0,68000.0,0.5283582089552239,1580.0,1770.0,700000.0,22560.0,1700.0,1880.0,700000.0,7035.0,3360.0,58197.0,0.5074850299401198,495588.0,19644.0,3889.0,3360.0,529.0,0.35745828822791553,0.14844227244960292,0.41246357861772276,0.020873179015104104,1
2021S05075350307.05,5350307.05,5350307.05,3365.0,2032.0,1870.0,68000.0,60000.0,0.44986449864498645,1020.0,830.0,552000.0,22080.0,1640.0,1840.0,552000.0,3581.0,1926.0,50261.0,0.4356955380577428,335400.0,18060.0,2032.0,1926.0,106.0,0.35293766538668153,0.22259136212624583,0.6457960644007156,0.01416896058724365,1
2021S05075350307.06,5350307.06,5350307.06,5057.0,2412.0,2250.0,76000.0,66500.0,0.3392070484581498,1505.0,770.0,710000.0,26400.0,1660.0,2200.0,710000.0,5424.0,2266.0,53888.0,0.3508771929824561,448775.0,20364.0,2412.0,2266.0,146.0,0.41033254156769594,0.29640542133176195,0.5820845635340649,-0.011670144524306314,1
2021S05075350307.07,5350307.07,5350307.07,6216.0,2569.0,2385.0,90000.0,79000.0,0.4054621848739496,1415.0,965.0,1600000.0,24960.0,1660.0,2080.0,1600000.0,6321.0,2366.0,65764.0,0.427061310782241,1204164.0,21648.0,2569.0,2366.0,203.0,0.368529894775257,0.15299334811529933,0.3287226656834119,-0.02159912590829144,1
2021S05075350308.02,5350308.02,5350308.02,4327.0,1680.0,1575.0,105000.0,90000.0,0.2610062893081761,1175.0,415.0,1510000.0,22320.0,1540.0,1860.0,1510000.0,4310.0,1588.0,93867.0,0.219435736677116,1102962.0,8916.0,1680.0,1588.0,92.0,0.11860398223017674,1.503364737550471,0.3690408191760006,0.041570552631060104,1
2021S05075350308.03,5350308.03,5350308.03,1115.0,411.0,385.0,137000.0,113000.0,0.21333333333333335,295.0,80.0,1800000.0,30960.0,1580.0,2580.0,1800000.0,1147.0,385.0,115456.0,0.1794871794871795,1296301.0,21984.0,411.0,385.0,26.0,0.1865992239467849,0.40829694323144106,0.38856639005909893,0.03384615384615386,1
2021S05075350309.00,5350309.00,5350309.00,6361.0,2442.0,2295.0,76500.0,70000.0,0.8733624454148472,285.0,2000.0,800000.0,17760.0,1820.0,1480.0,800000.0,6383.0,2308.0,53952.0,0.869281045751634,501177.0,15672.0,2442.0,2308.0,134.0,0.4179270462633452,0.1332312404287902,0.5962424452838019,0.004081399663213192,1
2021S05075350310.01,5350310.01,5350310.01,3609.0,1275.0,1215.0,121000.0,105000.0,0.21666666666666667,940.0,260.0,1400000.0,18480.0,1700.0,1540.0,1400000.0,3512.0,1204.0,98304.0,0.14516129032258066,946883.0,14460.0,1275.0,1204.0,71.0,0.23087565104166666,0.27800829875518673,0.47853536286954146,0.07150537634408602,1
2021S05075350310.02,5350310.02,5350310.02,5328.0,2017.0,1920.0,88000.0,78500.0,0.5077319587628866,955.0,985.0,1300000.0,16920.0,1070.0,1410.0,1300000.0,5048.0,1858.0,66901.0,0.5342465753424658,899638.0,14904.0,2017.0,1858.0,159.0,0.31537645177202134,0.13526570048309178,0.44502566587894243,-0.02651461657957921,1
2021S05075350311.02,5350311.02,5350311.02,6010.0,2312.0,2220.0,71500.0,66000.0,0.5518018018018018,995.0,1225.0,850000.0,14400.0,1520.0,1200.0,850000.0,5823.0,2141.0,54496.0,0.550351288056206,550137.0,12276.0,2312.0,2141.0,171.0,0.31202290076335876,0.17302052785923755,0.5450696826426872,0.001450513745595794,1
2021S05075350311.03,5350311.03,5350311.03,2672.0,904.0,875.0,84000.0,76000.0,0.29310344827586204,615.0,255.0,950000.0,15120.0,750.0,1260.0,950000.0,2651.0,863.0,71616.0,0.26011560693641617,647173.0,13116.0,904.0,863.0,41.0,0.17292225201072386,0.15279048490393413,0.46792279653199376,0.03298784133944588,1
